key,date,value
issues,20121016,552
issues,20121017,552
issues,20121018,552
issues,20121019,552
issues,20121020,552
issues,20121021,552
issues,20121022,555
issues,20121023,557
issues,20121024,557
issues,20121025,560
issues,20121026,560
issues,20121027,560
issues,20121028,562
issues,20121029,562
issues,20121030,564
issues,20121031,564
issues,20121101,564
issues,20121102,564
issues,20121103,565
issues,20121104,565
issues,20121105,566
issues,20121106,566
issues,20121107,566
issues,20121108,566
issues,20121109,568
issues,20121110,570
issues,20121111,571
issues,20121112,571
issues,20121113,572
issues,20121114,572
issues,20121115,573
issues,20121116,575
issues,20121117,575
issues,20121118,577
issues,20121119,577
issues,20121120,577
issues,20121121,577
issues,20121122,577
issues,20121123,577
issues,20121124,577
issues,20121125,578
issues,20121126,584
issues,20121127,585
issues,20121128,586
issues,20121129,589
issues,20121130,590
issues,20121201,590
issues,20121202,590
issues,20121203,590
issues,20121204,592
issues,20121205,594
issues,20121206,595
issues,20121207,597
issues,20121208,597
issues,20121209,597
issues,20121210,598
issues,20121211,598
issues,20121212,598
issues,20121213,599
issues,20121214,600
issues,20121215,600
issues,20121216,601
issues,20121217,601
issues,20121218,601
issues,20121219,601
issues,20121220,603
issues,20121221,604
issues,20121222,604
issues,20121223,604
issues,20121224,604
issues,20121225,604
issues,20121226,604
issues,20121227,604
issues,20121228,606
issues,20121229,606
issues,20121230,606
issues,20121231,609
issues,20130101,609
issues,20130102,609
issues,20130103,611
issues,20130104,611
issues,20130105,611
issues,20130106,611
issues,20130107,611
issues,20130108,612
issues,20130109,612
issues,20130110,613
issues,20130111,614
issues,20130112,614
issues,20130113,614
issues,20130114,618
issues,20130115,618
issues,20130116,619
issues,20130117,619
issues,20130118,621
issues,20130119,622
issues,20130120,622
issues,20130121,622
issues,20130122,628
issues,20130123,631
issues,20130124,632
issues,20130125,634
issues,20130126,636
issues,20130127,639
issues,20130128,640
issues,20130129,642
issues,20130130,645
issues,20130131,646
issues,20130201,649
issues,20130202,650
issues,20130203,650
issues,20130204,654
issues,20130205,655
issues,20130206,657
issues,20130207,659
issues,20130208,659
issues,20130209,662
issues,20130210,664
issues,20130211,665
issues,20130212,668
issues,20130213,668
issues,20130214,669
issues,20130215,669
issues,20130216,670
issues,20130217,671
issues,20130218,671
issues,20130219,673
issues,20130220,679
issues,20130221,679
issues,20130222,680
issues,20130223,680
issues,20130224,681
issues,20130225,681
issues,20130226,681
issues,20130227,681
issues,20130228,681
issues,20130301,681
issues,20130302,681
issues,20130303,681
issues,20130304,681
issues,20130305,681
issues,20130306,681
issues,20130307,681
issues,20130308,681
issues,20130309,681
issues,20130310,681
issues,20130311,683
issues,20130312,683
issues,20130313,685
issues,20130314,685
issues,20130315,685
issues,20130316,685
issues,20130317,687
issues,20130318,690
issues,20130319,690
issues,20130320,690
issues,20130321,694
issues,20130322,696
issues,20130323,698
issues,20130324,699
issues,20130325,699
issues,20130326,699
issues,20130327,699
issues,20130328,701
issues,20130329,704
issues,20130330,705
issues,20130331,705
issues,20130401,710
issues,20130402,712
issues,20130403,713
issues,20130404,714
issues,20130405,718
issues,20130406,724
issues,20130407,727
issues,20130408,729
issues,20130409,732
issues,20130410,733
issues,20130411,739
issues,20130412,739
issues,20130413,743
issues,20130414,746
issues,20130415,748
issues,20130416,748
issues,20130417,748
issues,20130418,748
issues,20130419,748
issues,20130420,748
issues,20130421,748
issues,20130422,753
issues,20130423,755
issues,20130424,758
issues,20130425,760
issues,20130426,764
issues,20130427,766
issues,20130428,767
issues,20130429,768
issues,20130430,771
issues,20130501,771
issues,20130502,772
issues,20130503,773
issues,20130504,773
issues,20130505,774
issues,20130506,774
issues,20130507,777
issues,20130508,778
issues,20130509,779
issues,20130510,780
issues,20130511,780
issues,20130512,783
issues,20130513,784
issues,20130514,784
issues,20130515,784
issues,20130516,785
issues,20130517,785
issues,20130518,785
issues,20130519,786
issues,20130520,789
issues,20130521,789
issues,20130522,789
issues,20130523,794
issues,20130524,797
issues,20130525,798
issues,20130526,798
issues,20130527,798
issues,20130528,798
issues,20130529,805
issues,20130530,809
issues,20130531,811
issues,20130601,814
issues,20130602,815
issues,20130603,817
issues,20130604,820
issues,20130605,823
issues,20130606,824
issues,20130607,827
issues,20130608,828
issues,20130609,828
issues,20130610,829
issues,20130611,831
issues,20130612,832
issues,20130613,832
issues,20130614,832
issues,20130615,834
issues,20130616,834
issues,20130617,836
issues,20130618,836
issues,20130619,839
issues,20130620,839
issues,20130621,839
issues,20130622,839
issues,20130623,840
issues,20130624,841
issues,20130625,841
issues,20130626,841
issues,20130627,842
issues,20130628,842
issues,20130629,842
issues,20130630,842
issues,20130701,843
issues,20130702,844
issues,20130703,846
issues,20130704,846
issues,20130705,846
issues,20130706,846
issues,20130707,846
issues,20130708,846
issues,20130709,847
issues,20130710,848
issues,20130711,848
issues,20130712,848
issues,20130713,848
issues,20130714,848
issues,20130715,849
issues,20130716,849
issues,20130717,849
issues,20130718,849
issues,20130719,849
issues,20130720,849
issues,20130721,849
issues,20130722,850
issues,20130723,851
issues,20130724,854
issues,20130725,856
issues,20130726,856
issues,20130727,857
issues,20130728,857
issues,20130729,857
issues,20130730,857
issues,20130731,858
issues,20130801,859
issues,20130802,859
issues,20130803,859
issues,20130804,859
issues,20130805,860
issues,20130806,860
issues,20130807,860
issues,20130808,861
issues,20130809,862
issues,20130810,862
issues,20130811,862
issues,20130812,862
issues,20130813,863
issues,20130814,863
issues,20130815,863
issues,20130816,863
issues,20130817,863
issues,20130818,863
issues,20130819,865
issues,20130820,865
issues,20130821,865
issues,20130822,865
issues,20130823,867
issues,20130824,868
issues,20130825,870
issues,20130826,871
issues,20130827,871
issues,20130828,871
issues,20130829,872
issues,20130830,875
issues,20130831,875
issues,20130901,875
issues,20130902,875
issues,20130903,875
issues,20130904,878
issues,20130905,878
issues,20130906,878
issues,20130907,878
issues,20130908,878
issues,20130909,879
issues,20130910,880
issues,20130911,880
issues,20130912,880
issues,20130913,883
issues,20130914,883
issues,20130915,883
issues,20130916,886
issues,20130917,888
issues,20130918,890
issues,20130919,892
issues,20130920,892
issues,20130921,892
issues,20130922,892
issues,20130923,892
issues,20130924,892
issues,20130925,893
issues,20130926,895
issues,20130927,896
issues,20130928,896
issues,20130929,896
issues,20130930,896
issues,20131001,897
issues,20131002,898
issues,20131003,898
issues,20131004,899
issues,20131005,900
issues,20131006,900
issues,20131007,902
issues,20131008,902
issues,20131009,903
issues,20131010,904
issues,20131011,905
issues,20131012,905
issues,20131013,905
issues,20131014,905
issues,20131015,908
issues,20131016,909
issues,20131017,910
issues,20131018,912
issues,20131019,915
issues,20131020,917
issues,20131021,919
issues,20131022,922
issues,20131023,923
issues,20131024,926
issues,20131025,926
issues,20131026,927
issues,20131027,930
issues,20131028,933
issues,20131029,936
issues,20131030,937
issues,20131031,937
issues,20131101,938
issues,20131102,938
issues,20131103,939
issues,20131104,940
issues,20131105,945
issues,20131106,948
issues,20131107,954
issues,20131108,955
issues,20131109,958
issues,20131110,959
issues,20131111,961
issues,20131112,961
issues,20131113,963
issues,20131114,966
issues,20131115,966
issues,20131116,969
issues,20131117,970
issues,20131118,971
issues,20131119,972
issues,20131120,978
issues,20131121,979
issues,20131122,983
issues,20131123,983
issues,20131124,984
issues,20131125,986
issues,20131126,987
issues,20131127,987
issues,20131128,990
issues,20131129,992
issues,20131130,994
issues,20131201,996
issues,20131202,997
issues,20131203,999
issues,20131204,999
issues,20131205,1001
issues,20131206,1003
issues,20131207,1004
issues,20131208,1005
issues,20131209,1007
issues,20131210,1010
issues,20131211,1011
issues,20131212,1016
issues,20131213,1018
issues,20131214,1018
issues,20131215,1019
issues,20131216,1020
issues,20131217,1020
issues,20131218,1023
issues,20131219,1025
issues,20131220,1025
issues,20131221,1025
issues,20131222,1025
issues,20131223,1026
issues,20131224,1027
issues,20131225,1027
issues,20131226,1027
issues,20131227,1027
issues,20131228,1028
issues,20131229,1029
issues,20131230,1029
issues,20131231,1029
issues,20140101,1029
issues,20140102,1030
issues,20140103,1033
issues,20140104,1033
issues,20140105,1034
issues,20140106,1034
issues,20140107,1035
issues,20140108,1037
issues,20140109,1039
issues,20140110,1040
issues,20140111,1041
issues,20140112,1042
issues,20140113,1048
issues,20140114,1051
issues,20140115,1052
issues,20140116,1052
issues,20140117,1054
issues,20140118,1054
issues,20140119,1055
issues,20140120,1057
issues,20140121,1060
issues,20140122,1062
issues,20140123,1063
issues,20140124,1064
issues,20140125,1064
issues,20140126,1064
issues,20140127,1064
issues,20140128,1065
issues,20140129,1066
issues,20140130,1066
issues,20140131,1068
issues,20140201,1068
issues,20140202,1072
issues,20140203,1072
issues,20140204,1074
issues,20140205,1078
issues,20140206,1078
issues,20140207,1081
issues,20140208,1081
issues,20140209,1081
issues,20140210,1082
issues,20140211,1084
issues,20140212,1085
issues,20140213,1087
issues,20140214,1090
issues,20140215,1092
issues,20140216,1093
issues,20140217,1094
issues,20140218,1096
issues,20140219,1096
issues,20140220,1098
issues,20140221,1102
issues,20140222,1102
issues,20140223,1104
issues,20140224,1104
issues,20140225,1105
issues,20140226,1106
issues,20140227,1110
issues,20140228,1112
issues,20140301,1115
issues,20140302,1115
issues,20140303,1122
issues,20140304,1124
issues,20140305,1128
issues,20140306,1129
issues,20140307,1131
issues,20140308,1134
issues,20140309,1134
issues,20140310,1136
issues,20140311,1139
issues,20140312,1144
issues,20140313,1145
issues,20140314,1150
issues,20140315,1151
issues,20140316,1154
issues,20140317,1155
issues,20140318,1156
issues,20140319,1165
issues,20140320,1171
issues,20140321,1175
issues,20140322,1176
issues,20140323,1179
issues,20140324,1182
issues,20140325,1186
issues,20140326,1187
issues,20140327,1190
issues,20140328,1193
issues,20140329,1195
issues,20140330,1196
issues,20140331,1196
issues,20140401,1198
issues,20140402,1200
issues,20140403,1201
issues,20140404,1202
issues,20140405,1206
issues,20140406,1208
issues,20140407,1209
issues,20140408,1212
issues,20140409,1215
issues,20140410,1215
issues,20140411,1215
issues,20140412,1216
issues,20140413,1216
issues,20140414,1217
issues,20140415,1220
issues,20140416,1225
issues,20140417,1225
issues,20140418,1226
issues,20140419,1231
issues,20140420,1231
issues,20140421,1231
issues,20140422,1236
issues,20140423,1236
issues,20140424,1239
issues,20140425,1240
issues,20140426,1240
issues,20140427,1241
issues,20140428,1242
issues,20140429,1242
issues,20140430,1245
issues,20140501,1245
issues,20140502,1246
issues,20140503,1246
issues,20140504,1247
issues,20140505,1250
issues,20140506,1255
issues,20140507,1257
issues,20140508,1259
issues,20140509,1264
issues,20140510,1265
issues,20140511,1267
issues,20140512,1269
issues,20140513,1269
issues,20140514,1269
issues,20140515,1270
issues,20140516,1270
issues,20140517,1271
issues,20140518,1271
issues,20140519,1272
issues,20140520,1272
issues,20140521,1273
issues,20140522,1274
issues,20140523,1279
issues,20140524,1279
issues,20140525,1279
issues,20140526,1279
issues,20140527,1281
issues,20140528,1281
issues,20140529,1287
issues,20140530,1288
issues,20140531,1291
issues,20140601,1292
issues,20140602,1295
issues,20140603,1295
issues,20140604,1295
issues,20140605,1295
issues,20140606,1296
issues,20140607,1296
issues,20140608,1296
issues,20140609,1297
issues,20140610,1299
issues,20140611,1301
issues,20140612,1301
issues,20140613,1301
issues,20140614,1302
issues,20140615,1305
issues,20140616,1309
issues,20140617,1313
issues,20140618,1315
issues,20140619,1317
issues,20140620,1319
issues,20140621,1324
issues,20140622,1325
issues,20140623,1325
issues,20140624,1327
issues,20140625,1328
issues,20140626,1330
issues,20140627,1332
issues,20140628,1334
issues,20140629,1336
issues,20140630,1337
issues,20140701,1337
issues,20140702,1338
issues,20140703,1339
issues,20140704,1339
issues,20140705,1340
issues,20140706,1343
issues,20140707,1345
issues,20140708,1346
issues,20140709,1350
issues,20140710,1351
issues,20140711,1352
issues,20140712,1355
issues,20140713,1357
issues,20140714,1357
issues,20140715,1360
issues,20140716,1362
issues,20140717,1364
issues,20140718,1364
issues,20140719,1364
issues,20140720,1365
issues,20140721,1366
issues,20140722,1368
issues,20140723,1370
issues,20140724,1373
issues,20140725,1373
issues,20140726,1373
issues,20140727,1373
issues,20140728,1374
issues,20140729,1375
issues,20140730,1377
issues,20140731,1378
issues,20140801,1378
issues,20140802,1380
issues,20140803,1381
issues,20140804,1383
issues,20140805,1385
issues,20140806,1387
issues,20140807,1387
issues,20140808,1389
issues,20140809,1389
issues,20140810,1390
issues,20140811,1393
issues,20140812,1394
issues,20140813,1395
issues,20140814,1395
issues,20140815,1397
issues,20140816,1398
issues,20140817,1398
issues,20140818,1400
issues,20140819,1400
issues,20140820,1401
issues,20140821,1404
issues,20140822,1405
issues,20140823,1406
issues,20140824,1409
issues,20140825,1409
issues,20140826,1409
issues,20140827,1410
issues,20140828,1412
issues,20140829,1412
issues,20140830,1415
issues,20140831,1416
issues,20140901,1418
issues,20140902,1420
issues,20140903,1421
issues,20140904,1424
issues,20140905,1427
issues,20140906,1428
issues,20140907,1429
issues,20140908,1433
issues,20140909,1436
issues,20140910,1440
issues,20140911,1442
issues,20140912,1446
issues,20140913,1446
issues,20140914,1448
issues,20140915,1453
issues,20140916,1453
issues,20140917,1454
issues,20140918,1455
issues,20140919,1457
issues,20140920,1458
issues,20140921,1458
issues,20140922,1458
issues,20140923,1458
issues,20140924,1461
issues,20140925,1461
issues,20140926,1461
issues,20140927,1462
issues,20140928,1465
issues,20140929,1466
issues,20140930,1467
issues,20141001,1468
issues,20141002,1471
issues,20141003,1472
issues,20141004,1472
issues,20141005,1472
issues,20141006,1473
issues,20141007,1473
issues,20141008,1475
issues,20141009,1476
issues,20141010,1477
issues,20141011,1477
issues,20141012,1477
issues,20141013,1478
issues,20141014,1478
issues,20141015,1478
issues,20141016,1479
issues,20141017,1480
issues,20141018,1480
issues,20141019,1480
issues,20141020,1480
issues,20141021,1481
issues,20141022,1482
issues,20141023,1486
issues,20141024,1490
issues,20141025,1490
issues,20141026,1490
issues,20141027,1491
issues,20141028,1493
issues,20141029,1495
issues,20141030,1498
issues,20141031,1498
issues,20141101,1499
issues,20141102,1499
issues,20141103,1500
issues,20141104,1501
issues,20141105,1501
issues,20141106,1501
issues,20141107,1502
issues,20141108,1503
issues,20141109,1503
issues,20141110,1504
issues,20141111,1505
issues,20141112,1508
issues,20141113,1510
issues,20141114,1512
issues,20141115,1512
issues,20141116,1512
issues,20141117,1513
issues,20141118,1516
issues,20141119,1519
issues,20141120,1521
issues,20141121,1527
issues,20141122,1527
issues,20141123,1530
issues,20141124,1530
issues,20141125,1531
issues,20141126,1539
issues,20141127,1539
issues,20141128,1539
issues,20141129,1539
issues,20141130,1540
issues,20141201,1540
issues,20141202,1541
issues,20141203,1542
issues,20141204,1544
issues,20141205,1545
issues,20141206,1545
issues,20141207,1545
issues,20141208,1546
issues,20141209,1547
issues,20141210,1548
issues,20141211,1550
issues,20141212,1550
issues,20141213,1551
issues,20141214,1551
issues,20141215,1551
issues,20141216,1551
issues,20141217,1553
issues,20141218,1553
issues,20141219,1553
issues,20141220,1553
issues,20141221,1553
issues,20141222,1554
issues,20141223,1554
issues,20141224,1555
issues,20141225,1556
issues,20141226,1556
issues,20141227,1558
issues,20141228,1560
issues,20141229,1562
issues,20141230,1567
issues,20141231,1568
issues,20150101,1569
issues,20150102,1569
issues,20150103,1569
issues,20150104,1570
issues,20150105,1571
issues,20150106,1573
issues,20150107,1573
issues,20150108,1574
issues,20150109,1579
issues,20150110,1581
issues,20150111,1583
issues,20150112,1586
issues,20150113,1587
issues,20150114,1592
issues,20150115,1596
issues,20150116,1597
issues,20150117,1597
issues,20150118,1597
issues,20150119,1599
issues,20150120,1601
issues,20150121,1601
issues,20150122,1601
issues,20150123,1603
issues,20150124,1604
issues,20150125,1604
issues,20150126,1605
issues,20150127,1605
issues,20150128,1605
issues,20150129,1606
issues,20150130,1608
issues,20150131,1609
issues,20150201,1609
issues,20150202,1611
issues,20150203,1614
issues,20150204,1616
issues,20150205,1617
issues,20150206,1618
issues,20150207,1618
issues,20150208,1618
issues,20150209,1620
issues,20150210,1623
issues,20150211,1624
issues,20150212,1624
issues,20150213,1625
issues,20150214,1626
issues,20150215,1627
issues,20150216,1628
issues,20150217,1631
issues,20150218,1632
issues,20150219,1634
issues,20150220,1635
issues,20150221,1636
issues,20150222,1636
issues,20150223,1637
issues,20150224,1639
issues,20150225,1641
issues,20150226,1641
issues,20150227,1641
issues,20150228,1641
issues,20150301,1642
issues,20150302,1643
issues,20150303,1645
issues,20150304,1645
issues,20150305,1646
issues,20150306,1647
issues,20150307,1650
issues,20150308,1650
issues,20150309,1650
issues,20150310,1652
issues,20150311,1653
issues,20150312,1654
issues,20150313,1656
issues,20150314,1656
issues,20150315,1656
issues,20150316,1661
issues,20150317,1664
issues,20150318,1665
issues,20150319,1665
issues,20150320,1665
issues,20150321,1666
issues,20150322,1667
issues,20150323,1667
issues,20150324,1667
issues,20150325,1668
issues,20150326,1668
issues,20150327,1668
issues,20150328,1668
issues,20150329,1668
issues,20150330,1669
issues,20150331,1669
issues,20150401,1669
issues,20150402,1670
issues,20150403,1670
issues,20150404,1670
issues,20150405,1670
issues,20150406,1671
issues,20150407,1672
issues,20150408,1675
issues,20150409,1675
issues,20150410,1676
issues,20150411,1676
issues,20150412,1677
issues,20150413,1677
issues,20150414,1678
issues,20150415,1681
issues,20150416,1681
issues,20150417,1682
issues,20150418,1682
issues,20150419,1683
issues,20150420,1684
issues,20150421,1687
issues,20150422,1688
issues,20150423,1688
issues,20150424,1689
issues,20150425,1689
issues,20150426,1691
issues,20150427,1693
issues,20150428,1694
issues,20150429,1696
issues,20150430,1696
issues,20150501,1699
issues,20150502,1700
issues,20150503,1702
issues,20150504,1702
issues,20150505,1703
issues,20150506,1706
issues,20150507,1707
issues,20150508,1708
issues,20150509,1709
issues,20150510,1709
issues,20150511,1709
issues,20150512,1709
issues,20150513,1710
issues,20150514,1711
issues,20150515,1712
issues,20150516,1713
issues,20150517,1713
issues,20150518,1713
issues,20150519,1714
issues,20150520,1715
issues,20150521,1716
issues,20150522,1717
issues,20150523,1719
issues,20150524,1720
issues,20150525,1720
issues,20150526,1721
issues,20150527,1723
issues,20150528,1724
issues,20150529,1724
issues,20150530,1724
issues,20150531,1724
issues,20150601,1725
issues,20150602,1725
issues,20150603,1726
issues,20150604,1726
issues,20150605,1726
issues,20150606,1727
issues,20150607,1727
issues,20150608,1730
issues,20150609,1731
issues,20150610,1733
issues,20150611,1734
issues,20150612,1736
issues,20150613,1736
issues,20150614,1736
issues,20150615,1736
issues,20150616,1741
issues,20150617,1742
issues,20150618,1743
issues,20150619,1745
issues,20150620,1746
issues,20150621,1746
issues,20150622,1748
issues,20150623,1750
issues,20150624,1753
issues,20150625,1753
issues,20150626,1753
issues,20150627,1753
issues,20150628,1753
issues,20150629,1753
issues,20150630,1754
issues,20150701,1755
issues,20150702,1756
issues,20150703,1757
issues,20150704,1757
issues,20150705,1757
issues,20150706,1757
issues,20150707,1763
issues,20150708,1764
issues,20150709,1767
issues,20150710,1767
issues,20150711,1767
issues,20150712,1769
issues,20150713,1771
issues,20150714,1775
issues,20150715,1777
issues,20150716,1777
issues,20150717,1778
issues,20150718,1780
issues,20150719,1781
issues,20150720,1781
issues,20150721,1782
issues,20150722,1785
issues,20150723,1785
issues,20150724,1786
issues,20150725,1787
issues,20150726,1787
issues,20150727,1788
issues,20150728,1789
issues,20150729,1792
issues,20150730,1794
issues,20150731,1796
issues,20150801,1797
issues,20150802,1797
issues,20150803,1799
issues,20150804,1803
issues,20150805,1806
issues,20150806,1809
issues,20150807,1810
issues,20150808,1813
issues,20150809,1813
issues,20150810,1815
issues,20150811,1817
issues,20150812,1817
issues,20150813,1819
issues,20150814,1820
issues,20150815,1821
issues,20150816,1821
issues,20150817,1822
issues,20150818,1824
issues,20150819,1827
issues,20150820,1828
issues,20150821,1828
issues,20150822,1829
issues,20150823,1830
issues,20150824,1833
issues,20150825,1833
issues,20150826,1833
issues,20150827,1833
issues,20150828,1833
issues,20150829,1834
issues,20150830,1834
issues,20150831,1839
issues,20150901,1843
issues,20150902,1845
issues,20150903,1848
issues,20150904,1849
issues,20150905,1849
issues,20150906,1849
issues,20150907,1849
issues,20150908,1850
issues,20150909,1850
issues,20150910,1850
issues,20150911,1850
issues,20150912,1851
issues,20150913,1851
issues,20150914,1852
issues,20150915,1854
issues,20150916,1859
issues,20150917,1859
issues,20150918,1860
issues,20150919,1863
issues,20150920,1865
issues,20150921,1865
issues,20150922,1867
issues,20150923,1868
issues,20150924,1870
issues,20150925,1870
issues,20150926,1871
issues,20150927,1872
issues,20150928,1873
issues,20150929,1874
issues,20150930,1875
issues,20151001,1875
issues,20151002,1877
issues,20151003,1878
issues,20151004,1882
issues,20151005,1883
issues,20151006,1886
issues,20151007,1888
issues,20151008,1890
issues,20151009,1892
issues,20151010,1893
issues,20151011,1893
issues,20151012,1895
issues,20151013,1897
issues,20151014,1899
issues,20151015,1901
issues,20151016,1903
issues,20151017,1903
issues,20151018,1905
issues,20151019,1906
issues,20151020,1907
issues,20151021,1908
issues,20151022,1909
issues,20151023,1911
issues,20151024,1911
issues,20151025,1911
issues,20151026,1911
issues,20151027,1911
issues,20151028,1912
issues,20151029,1914
issues,20151030,1914
issues,20151031,1916
issues,20151101,1916
issues,20151102,1917
issues,20151103,1917
issues,20151104,1919
issues,20151105,1922
issues,20151106,1926
issues,20151107,1926
issues,20151108,1926
issues,20151109,1930
issues,20151110,1930
issues,20151111,1931
issues,20151112,1933
issues,20151113,1938
issues,20151114,1941
issues,20151115,1941
issues,20151116,1945
issues,20151117,1949
issues,20151118,1951
issues,20151119,1951
issues,20151120,1951
issues,20151121,1952
issues,20151122,1953
issues,20151123,1955
issues,20151124,1957
issues,20151125,1959
issues,20151126,1961
issues,20151127,1966
issues,20151128,1967
issues,20151129,1968
issues,20151130,1968
issues,20151201,1970
issues,20151202,1970
issues,20151203,1974
issues,20151204,1975
issues,20151205,1977
issues,20151206,1978
issues,20151207,1980
issues,20151208,1980
issues,20151209,1983
issues,20151210,1984
issues,20151211,1985
issues,20151212,1985
issues,20151213,1987
issues,20151214,1990
issues,20151215,1991
issues,20151216,1991
issues,20151217,1992
issues,20151218,1994
issues,20151219,1996
issues,20151220,1997
issues,20151221,2001
issues,20151222,2003
issues,20151223,2006
issues,20151224,2006
issues,20151225,2007
issues,20151226,2008
issues,20151227,2008
issues,20151228,2008
issues,20151229,2008
issues,20151230,2009
issues,20151231,2009
issues,20160101,2009
issues,20160102,2010
issues,20160103,2014
issues,20160104,2017
issues,20160105,2021
issues,20160106,2023
issues,20160107,2023
issues,20160108,2026
issues,20160109,2026
issues,20160110,2027
issues,20160111,2027
issues,20160112,2029
issues,20160113,2030
issues,20160114,2033
issues,20160115,2034
issues,20160116,2036
issues,20160117,2040
issues,20160118,2042
issues,20160119,2044
issues,20160120,2045
issues,20160121,2045
issues,20160122,2049
issues,20160123,2051
issues,20160124,2051
issues,20160125,2053
issues,20160126,2055
issues,20160127,2058
issues,20160128,2062
issues,20160129,2063
issues,20160130,2063
issues,20160131,2066
issues,20160201,2072
issues,20160202,2072
issues,20160203,2074
issues,20160204,2075
issues,20160205,2075
issues,20160206,2075
issues,20160207,2076
issues,20160208,2079
issues,20160209,2082
issues,20160210,2088
issues,20160211,2094
issues,20160212,2095
issues,20160213,2096
issues,20160214,2096
issues,20160215,2097
issues,20160216,2099
issues,20160217,2099
issues,20160218,2100
issues,20160219,2100
issues,20160220,2100
issues,20160221,2100
issues,20160222,2100
issues,20160223,2103
issues,20160224,2106
issues,20160225,2106
issues,20160226,2107
issues,20160227,2108
issues,20160228,2108
issues,20160229,2108
issues,20160301,2110
issues,20160302,2112
issues,20160303,2115
issues,20160304,2115
issues,20160305,2115
issues,20160306,2115
issues,20160307,2115
issues,20160308,2115
issues,20160309,2117
issues,20160310,2117
issues,20160311,2117
issues,20160312,2118
issues,20160313,2118
issues,20160314,2122
issues,20160315,2123
issues,20160316,2123
issues,20160317,2127
issues,20160318,2129
issues,20160319,2131
issues,20160320,2131
issues,20160321,2131
issues,20160322,2133
issues,20160323,2136
issues,20160324,2136
issues,20160325,2136
issues,20160326,2136
issues,20160327,2136
issues,20160328,2138
issues,20160329,2140
issues,20160330,2143
issues,20160331,2144
issues,20160401,2145
issues,20160402,2146
issues,20160403,2148
issues,20160404,2150
issues,20160405,2150
issues,20160406,2150
issues,20160407,2152
issues,20160408,2155
issues,20160409,2155
issues,20160410,2155
issues,20160411,2157
issues,20160412,2157
issues,20160413,2158
issues,20160414,2159
issues,20160415,2161
issues,20160416,2165
issues,20160417,2167
issues,20160418,2167
issues,20160419,2169
issues,20160420,2170
issues,20160421,2170
issues,20160422,2171
issues,20160423,2173
issues,20160424,2173
issues,20160425,2174
issues,20160426,2175
issues,20160427,2176
issues,20160428,2178
issues,20160429,2181
issues,20160430,2184
issues,20160501,2184
issues,20160502,2187
issues,20160503,2187
issues,20160504,2189
issues,20160505,2191
issues,20160506,2192
issues,20160507,2192
issues,20160508,2195
issues,20160509,2197
issues,20160510,2199
issues,20160511,2201
issues,20160512,2202
issues,20160513,2202
issues,20160514,2202
issues,20160515,2202
issues,20160516,2203
issues,20160517,2205
issues,20160518,2206
issues,20160519,2208
issues,20160520,2209
issues,20160521,2210
issues,20160522,2210
issues,20160523,2210
issues,20160524,2212
issues,20160525,2213
issues,20160526,2216
issues,20160527,2217
issues,20160528,2218
issues,20160529,2218
issues,20160530,2225
issues,20160531,2225
issues,20160601,2227
issues,20160602,2229
issues,20160603,2230
issues,20160604,2231
issues,20160605,2231
issues,20160606,2232
issues,20160607,2238
issues,20160608,2239
issues,20160609,2240
issues,20160610,2241
issues,20160611,2241
issues,20160612,2242
issues,20160613,2242
issues,20160614,2243
issues,20160615,2243
issues,20160616,2244
issues,20160617,2245
issues,20160618,2249
issues,20160619,2250
issues,20160620,2251
issues,20160621,2251
issues,20160622,2254
issues,20160623,2258
issues,20160624,2259
issues,20160625,2259
issues,20160626,2262
issues,20160627,2263
issues,20160628,2264
issues,20160629,2266
issues,20160630,2268
issues,20160701,2268
issues,20160702,2269
issues,20160703,2269
issues,20160704,2269
issues,20160705,2269
issues,20160706,2271
issues,20160707,2271
issues,20160708,2271
issues,20160709,2272
issues,20160710,2272
issues,20160711,2272
issues,20160712,2274
issues,20160713,2274
issues,20160714,2274
issues,20160715,2274
issues,20160716,2274
issues,20160717,2276
issues,20160718,2276
issues,20160719,2278
issues,20160720,2279
issues,20160721,2279
issues,20160722,2279
issues,20160723,2279
issues,20160724,2282
issues,20160725,2282
issues,20160726,2284
issues,20160727,2287
issues,20160728,2289
issues,20160729,2292
issues,20160730,2294
issues,20160731,2297
issues,20160801,2297
issues,20160802,2298
issues,20160803,2298
issues,20160804,2299
issues,20160805,2299
issues,20160806,2301
issues,20160807,2304
issues,20160808,2304
issues,20160809,2305
issues,20160810,2307
issues,20160811,2307
issues,20160812,2308
issues,20160813,2309
issues,20160814,2310
issues,20160815,2311
issues,20160816,2314
issues,20160817,2316
issues,20160818,2316
issues,20160819,2317
issues,20160820,2318
issues,20160821,2319
issues,20160822,2319
issues,20160823,2320
issues,20160824,2324
issues,20160825,2328
issues,20160826,2330
issues,20160827,2334
issues,20160828,2334
issues,20160829,2334
issues,20160830,2336
issues,20160831,2337
issues,20160901,2339
issues,20160902,2343
issues,20160903,2343
issues,20160904,2343
issues,20160905,2344
issues,20160906,2347
issues,20160907,2347
issues,20160908,2348
issues,20160909,2351
issues,20160910,2351
issues,20160911,2352
issues,20160912,2352
issues,20160913,2354
issues,20160914,2357
issues,20160915,2358
issues,20160916,2360
issues,20160917,2362
issues,20160918,2362
issues,20160919,2365
issues,20160920,2366
issues,20160921,2369
issues,20160922,2372
issues,20160923,2373
issues,20160924,2373
