name,date,value
issues,2013-07-14,4
issues,2013-07-21,2
issues,2013-07-28,1
issues,2013-08-04,8
issues,2013-08-11,2
issues,2013-08-18,3
issues,2013-08-25,1
issues,2013-09-01,7
issues,2013-09-08,5
issues,2013-09-15,3
issues,2013-09-22,5
issues,2013-09-29,9
issues,2013-10-06,4
issues,2013-10-13,4
issues,2013-10-20,5
issues,2013-10-27,12
issues,2013-11-03,13
issues,2013-11-10,9
issues,2013-11-17,20
issues,2013-11-24,11
issues,2013-12-01,14
issues,2013-12-08,12
issues,2013-12-15,9
issues,2013-12-22,14
issues,2013-12-29,6
issues,2014-01-05,4
issues,2014-01-12,5
issues,2014-01-19,8
issues,2014-01-26,13
issues,2014-02-02,9
issues,2014-02-09,8
issues,2014-02-16,9
issues,2014-02-23,12
issues,2014-03-02,11
issues,2014-03-09,11
issues,2014-03-16,19
issues,2014-03-23,20
issues,2014-03-30,25
issues,2014-04-06,17
issues,2014-04-13,12
issues,2014-04-20,8
issues,2014-04-27,15
issues,2014-05-04,10
issues,2014-05-11,6
issues,2014-05-18,20
issues,2014-05-25,4
issues,2014-06-01,8
issues,2014-06-08,13
issues,2014-06-15,4
issues,2014-06-22,9
issues,2014-06-29,20
issues,2014-07-06,11
issues,2014-07-13,7
issues,2014-07-20,14
issues,2014-07-27,8
issues,2014-08-03,8
issues,2014-08-10,8
issues,2014-08-17,9
issues,2014-08-24,8
issues,2014-08-31,11
issues,2014-09-07,7
issues,2014-09-14,13
issues,2014-09-21,19
issues,2014-09-28,10
issues,2014-10-05,7
issues,2014-10-12,7
issues,2014-10-19,5
issues,2014-10-26,3
issues,2014-11-02,10
issues,2014-11-09,9
issues,2014-11-16,4
issues,2014-11-23,9
issues,2014-11-30,18
issues,2014-12-07,10
issues,2014-12-14,5
issues,2014-12-21,6
issues,2014-12-28,2
issues,2015-01-04,7
issues,2015-01-11,10
issues,2015-01-18,13
issues,2015-01-25,14
issues,2015-02-01,7
issues,2015-02-08,5
issues,2015-02-15,9
issues,2015-02-22,9
issues,2015-03-01,9
issues,2015-03-08,6
issues,2015-03-15,8
issues,2015-03-22,6
issues,2015-03-29,11
issues,2015-04-05,1
issues,2015-04-12,2
issues,2015-04-19,7
issues,2015-04-26,6
issues,2015-05-03,8
issues,2015-05-10,11
issues,2015-05-17,7
issues,2015-05-24,4
issues,2015-05-31,7
issues,2015-06-07,4
issues,2015-06-14,3
issues,2015-06-21,9
issues,2015-06-28,10
issues,2015-07-05,7
