name,date,value
commits,2013-05-01,3
commits,2013-05-02,4
commits,2013-05-03,5
commits,2013-05-04,2
commits,2013-05-05,0
commits,2013-05-06,0
commits,2013-05-07,1
commits,2013-05-08,1
commits,2013-05-09,1
commits,2013-05-10,2
commits,2013-05-11,0
commits,2013-05-12,2
commits,2013-05-13,2
commits,2013-05-14,0
commits,2013-05-15,0
commits,2013-05-16,1
commits,2013-05-17,0
commits,2013-05-18,0
commits,2013-05-19,2
commits,2013-05-20,1
commits,2013-05-21,2
commits,2013-05-22,4
commits,2013-05-23,1
commits,2013-05-24,6
commits,2013-05-25,0
commits,2013-05-26,0
commits,2013-05-27,0
commits,2013-05-28,0
commits,2013-05-29,1
commits,2013-05-30,6
commits,2013-05-31,1
commits,2013-06-01,1
commits,2013-06-02,2
commits,2013-06-03,2
commits,2013-06-04,0
commits,2013-06-05,0
commits,2013-06-06,12
commits,2013-06-07,2
commits,2013-06-08,1
commits,2013-06-09,0
commits,2013-06-10,0
commits,2013-06-11,2
commits,2013-06-12,1
commits,2013-06-13,1
commits,2013-06-14,2
commits,2013-06-15,0
commits,2013-06-16,2
commits,2013-06-17,0
commits,2013-06-18,0
commits,2013-06-19,1
commits,2013-06-20,0
commits,2013-06-21,0
commits,2013-06-22,4
commits,2013-06-23,2
commits,2013-06-24,13
commits,2013-06-25,4
commits,2013-06-26,0
commits,2013-06-27,2
commits,2013-06-28,0
commits,2013-06-29,1
commits,2013-06-30,0
commits,2013-07-01,0
commits,2013-07-02,0
commits,2013-07-03,0
commits,2013-07-04,0
commits,2013-07-05,0
commits,2013-07-06,0
commits,2013-07-07,3
commits,2013-07-08,0
commits,2013-07-09,1
commits,2013-07-10,1
commits,2013-07-11,0
commits,2013-07-12,0
commits,2013-07-13,1
commits,2013-07-14,2
commits,2013-07-15,1
commits,2013-07-16,0
commits,2013-07-17,8
commits,2013-07-18,0
commits,2013-07-19,0
commits,2013-07-20,0
commits,2013-07-21,1
commits,2013-07-22,3
commits,2013-07-23,5
commits,2013-07-24,1
commits,2013-07-25,0
commits,2013-07-26,0
commits,2013-07-27,1
commits,2013-07-28,0
commits,2013-07-29,1
commits,2013-07-30,0
commits,2013-07-31,1
commits,2013-08-01,0
commits,2013-08-02,2
commits,2013-08-03,0
commits,2013-08-04,0
commits,2013-08-05,1
commits,2013-08-06,2
commits,2013-08-07,1
commits,2013-08-08,1
commits,2013-08-09,1
commits,2013-08-10,1
commits,2013-08-11,0
commits,2013-08-12,2
commits,2013-08-13,0
commits,2013-08-14,0
commits,2013-08-15,5
commits,2013-08-16,0
commits,2013-08-17,0
commits,2013-08-18,0
commits,2013-08-19,0
commits,2013-08-20,4
commits,2013-08-21,1
commits,2013-08-22,7
commits,2013-08-23,2
commits,2013-08-24,1
commits,2013-08-25,1
commits,2013-08-26,0
commits,2013-08-27,0
commits,2013-08-28,3
commits,2013-08-29,3
commits,2013-08-30,4
commits,2013-08-31,1
commits,2013-09-01,0
commits,2013-09-02,0
commits,2013-09-03,0
commits,2013-09-04,1
commits,2013-09-05,2
commits,2013-09-06,2
commits,2013-09-07,0
commits,2013-09-08,2
commits,2013-09-09,1
commits,2013-09-10,5
commits,2013-09-11,0
commits,2013-09-12,0
commits,2013-09-13,3
commits,2013-09-14,5
commits,2013-09-15,0
commits,2013-09-16,4
commits,2013-09-17,2
commits,2013-09-18,11
commits,2013-09-19,3
commits,2013-09-20,3
commits,2013-09-21,1
commits,2013-09-22,1
commits,2013-09-23,0
commits,2013-09-24,2
commits,2013-09-25,0
commits,2013-09-26,4
commits,2013-09-27,1
commits,2013-09-28,1
commits,2013-09-29,0
commits,2013-09-30,0
commits,2013-10-01,2
commits,2013-10-02,0
commits,2013-10-03,3
commits,2013-10-04,4
commits,2013-10-05,0
commits,2013-10-06,0
commits,2013-10-07,0
commits,2013-10-08,2
commits,2013-10-09,1
commits,2013-10-10,1
commits,2013-10-11,3
commits,2013-10-12,2
commits,2013-10-13,0
commits,2013-10-14,2
commits,2013-10-15,7
commits,2013-10-16,2
commits,2013-10-17,1
commits,2013-10-18,1
commits,2013-10-19,1
commits,2013-10-20,3
commits,2013-10-21,2
commits,2013-10-22,1
commits,2013-10-23,9
commits,2013-10-24,2
commits,2013-10-25,2
commits,2013-10-26,8
commits,2013-10-27,4
commits,2013-10-28,9
commits,2013-10-29,2
commits,2013-10-30,0
commits,2013-10-31,2
commits,2013-11-01,1
commits,2013-11-02,1
commits,2013-11-03,0
commits,2013-11-04,6
commits,2013-11-05,1
commits,2013-11-06,0
commits,2013-11-07,0
commits,2013-11-08,1
commits,2013-11-09,1
commits,2013-11-10,3
commits,2013-11-11,13
commits,2013-11-12,1
commits,2013-11-13,4
commits,2013-11-14,5
commits,2013-11-15,1
commits,2013-11-16,0
commits,2013-11-17,3
commits,2013-11-18,6
commits,2013-11-19,1
commits,2013-11-20,1
commits,2013-11-21,2
commits,2013-11-22,3
commits,2013-11-23,0
commits,2013-11-24,1
commits,2013-11-25,0
commits,2013-11-26,0
commits,2013-11-27,2
commits,2013-11-28,8
commits,2013-11-29,1
commits,2013-11-30,4
commits,2013-12-01,0
commits,2013-12-02,4
commits,2013-12-03,2
commits,2013-12-04,12
commits,2013-12-05,0
commits,2013-12-06,2
commits,2013-12-07,0
commits,2013-12-08,2
commits,2013-12-09,4
commits,2013-12-10,5
commits,2013-12-11,2
commits,2013-12-12,0
commits,2013-12-13,11
commits,2013-12-14,2
commits,2013-12-15,2
commits,2013-12-16,7
commits,2013-12-17,2
commits,2013-12-18,1
commits,2013-12-19,4
commits,2013-12-20,4
commits,2013-12-21,0
commits,2013-12-22,0
commits,2013-12-23,1
commits,2013-12-24,0
commits,2013-12-25,2
commits,2013-12-26,0
commits,2013-12-27,0
commits,2013-12-28,1
commits,2013-12-29,1
commits,2013-12-30,0
commits,2013-12-31,0
commits,2014-01-01,0
commits,2014-01-02,1
commits,2014-01-03,1
commits,2014-01-04,0
commits,2014-01-05,1
commits,2014-01-06,6
commits,2014-01-07,1
commits,2014-01-08,1
commits,2014-01-09,1
commits,2014-01-10,12
commits,2014-01-11,9
commits,2014-01-12,1
commits,2014-01-13,5
commits,2014-01-14,7
commits,2014-01-15,2
commits,2014-01-16,7
commits,2014-01-17,1
commits,2014-01-18,13
commits,2014-01-19,5
commits,2014-01-20,1
commits,2014-01-21,8
commits,2014-01-22,1
commits,2014-01-23,4
commits,2014-01-24,3
commits,2014-01-25,0
commits,2014-01-26,0
commits,2014-01-27,6
commits,2014-01-28,1
commits,2014-01-29,12
commits,2014-01-30,4
commits,2014-01-31,2
commits,2014-02-01,0
commits,2014-02-02,2
commits,2014-02-03,2
commits,2014-02-04,0
commits,2014-02-05,1
commits,2014-02-06,3
commits,2014-02-07,3
commits,2014-02-08,4
commits,2014-02-09,2
commits,2014-02-10,6
commits,2014-02-11,3
commits,2014-02-12,1
commits,2014-02-13,4
commits,2014-02-14,3
commits,2014-02-15,0
commits,2014-02-16,2
commits,2014-02-17,3
commits,2014-02-18,2
commits,2014-02-19,1
commits,2014-02-20,2
commits,2014-02-21,2
commits,2014-02-22,3
commits,2014-02-23,1
commits,2014-02-24,3
commits,2014-02-25,2
